Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
315107746;2022-12-23 09:00:00;2.37;R;2;R
314004824;2022-12-23 09:00:00;0.16;R;2;R
315107746;2022-12-23 10:00:00;1.62;R;2;R
314004824;2022-12-23 10:00:00;0.15;R;2;R
315107746;2022-12-23 11:00:00;1.46;R;5;R
314004824;2022-12-23 11:00:00;0.38;R;5;R
315107746;2022-12-23 12:00:00;1.9;R;6;R
314004824;2022-12-23 12:00:00;0.1;R;6;R
314004824;2022-12-23 13:00:00;0.16;R;6;R
315107746;2022-12-23 13:00:00;1.28;R;6;R
315107746;2022-12-23 14:00:00;0.28;R;1;R
314004824;2022-12-23 14:00:00;0.22;R;1;R
314004824;2022-12-23 15:00:00;0.21;R;-1;R
315107746;2022-12-23 15:00:00;2.08;R;-1;R
315107746;2022-12-23 16:00:00;3.25;R;-2;R
314004824;2022-12-23 16:00:00;0.15;R;-2;R
315107746;2022-12-23 17:00:00;2.92;R;-4;R
314004824;2022-12-23 17:00:00;0.32;R;-4;R
314004824;2022-12-23 18:00:00;0.23;R;-5;R
315107746;2022-12-23 18:00:00;0.61;R;-5;R
314004824;2022-12-23 19:00:00;0.26;R;-6;R
315107746;2022-12-23 19:00:00;1.25;R;-6;R
315107746;2022-12-23 20:00:00;1.6;R;-7;R
314004824;2022-12-23 20:00:00;0.2;R;-7;R
315107746;2022-12-23 21:00:00;0.57;R;-8;R
314004824;2022-12-23 21:00:00;0.33;R;-8;R
314004824;2022-12-23 22:00:00;0.25;R;-9;R
315107746;2022-12-23 22:00:00;0.97;R;-9;R
314004824;2022-12-23 23:00:00;0.3;R;-10;R
315107746;2022-12-23 23:00:00;1.14;R;-10;R
315107746;2022-12-24 00:00:00;2.75;R;-10;R
314004824;2022-12-24 00:00:00;0.3;R;-10;R
315107746;2022-12-24 01:00:00;1.91;R;-9;R
314004824;2022-12-24 01:00:00;0.24;R;-9;R
314004824;2022-12-24 02:00:00;0.11;R;-9;R
315107746;2022-12-24 02:00:00;1.06;R;-9;R
314004824;2022-12-24 03:00:00;0.17;R;-9;R
315107746;2022-12-24 03:00:00;0.57;R;-9;R
315107746;2022-12-24 04:00:00;2.12;R;-9;R
314004824;2022-12-24 04:00:00;0.09;R;-9;R
315107746;2022-12-24 05:00:00;2.72;R;-9;R
314004824;2022-12-24 05:00:00;0.16;R;-9;R
315107746;2022-12-24 06:00:00;1.65;R;-9;R
314004824;2022-12-24 06:00:00;0.09;R;-9;R
315107746;2022-12-24 07:00:00;0.58;R;-9;R
314004824;2022-12-24 07:00:00;0.16;R;-9;R
314004824;2022-12-24 08:00:00;0.09;R;-9;R
315107746;2022-12-24 08:00:00;0.75;R;-9;R
315107746;2022-12-24 09:00:00;2.03;R;-9;R
314004824;2022-12-24 09:00:00;0.16;R;-9;R
315107746;2022-12-24 10:00:00;1.85;R;-9;R
314004824;2022-12-24 10:00:00;0.09;R;-9;R
315107746;2022-12-24 11:00:00;1.2;R;-9;R
314004824;2022-12-24 11:00:00;0.24;R;-9;R
314004824;2022-12-24 12:00:00;0.26;R;-9;R
315107746;2022-12-24 12:00:00;0.73;R;-9;R
315107746;2022-12-24 13:00:00;2.03;R;-9;R
314004824;2022-12-24 13:00:00;0.18;R;-9;R
315107746;2022-12-24 14:00:00;2.68;R;-8;R
314004824;2022-12-24 14:00:00;0.27;R;-8;R
314004824;2022-12-24 15:00:00;0.23;R;-8;R
315107746;2022-12-24 15:00:00;4.1;R;-8;R
315107746;2022-12-24 16:00:00;2.75;R;-8;R
314004824;2022-12-24 16:00:00;0.5;R;-8;R
314004824;2022-12-24 17:00:00;0.17;R;-8;R
315107746;2022-12-24 17:00:00;1.54;R;-8;R
314004824;2022-12-24 18:00:00;0.22;R;-8;R
315107746;2022-12-24 18:00:00;1.53;R;-8;R
314004824;2022-12-24 19:00:00;0.1;R;-8;R
315107746;2022-12-24 19:00:00;2.1;R;-8;R
314004824;2022-12-24 20:00:00;0.15;R;-8;R
315107746;2022-12-24 20:00:00;1.56;R;-8;R
315107746;2022-12-24 21:00:00;1.59;R;-8;R
314004824;2022-12-24 21:00:00;0.11;R;-8;R
314004824;2022-12-24 22:00:00;0.14;R;-9;R
315107746;2022-12-24 22:00:00;1.61;R;-9;R
314004824;2022-12-24 23:00:00;0.11;R;-8;R
315107746;2022-12-24 23:00:00;1.63;R;-8;R
314004824;2022-12-25 00:00:00;0.15;R;-8;R
315107746;2022-12-25 00:00:00;1.64;R;-8;R
315107746;2022-12-25 01:00:00;1.66;R;-8;R
314004824;2022-12-25 01:00:00;0.09;R;-8;R
315107746;2022-12-25 02:00:00;2.2;R;-7;R
314004824;2022-12-25 02:00:00;0.31;R;-7;R
314004824;2022-12-25 03:00:00;0.19;R;-7;R
315107746;2022-12-25 03:00:00;1.65;R;-7;R
314004824;2022-12-25 04:00:00;0.09;R;-7;R
315107746;2022-12-25 04:00:00;1.67;R;-7;R
314004824;2022-12-25 05:00:00;0.16;R;-7;R
315107746;2022-12-25 05:00:00;1.65;R;-7;R
314004824;2022-12-25 06:00:00;0.09;R;-7;R
315107746;2022-12-25 06:00:00;1.63;R;-7;R
315107746;2022-12-25 07:00:00;1.72;R;-7;R
314004824;2022-12-25 07:00:00;0.17;R;-7;R
315107746;2022-12-25 08:00:00;1.65;R;-7;R
314004824;2022-12-25 08:00:00;0.09;R;-7;R
315107746;2022-12-25 09:00:00;1.5;R;-7;R
314004824;2022-12-25 09:00:00;0.15;R;-7;R
314004824;2022-12-25 10:00:00;0.09;R;-6;R
315107746;2022-12-25 10:00:00;1.53;R;-6;R
315107746;2022-12-25 11:00:00;2.1;R;-5;R
314004824;2022-12-25 11:00:00;0.27;R;-5;R
315107746;2022-12-25 12:00:00;1.53;R;-5;R
314004824;2022-12-25 12:00:00;0.36;R;-5;R
315107746;2022-12-25 13:00:00;1.54;R;-4;R
314004824;2022-12-25 13:00:00;0.17;R;-4;R
315107746;2022-12-25 14:00:00;1.5;R;-5;R
314004824;2022-12-25 14:00:00;0.24;R;-5;R
314004824;2022-12-25 15:00:00;0.17;R;-5;R
315107746;2022-12-25 15:00:00;3.75;R;-5;R
314004824;2022-12-25 16:00:00;0.4;R;-6;R
315107746;2022-12-25 16:00:00;2.8;R;-6;R
315107746;2022-12-25 17:00:00;1.67;R;-6;R
314004824;2022-12-25 17:00:00;0.41;R;-6;R
314004824;2022-12-25 18:00:00;0.26;R;-5;R
315107746;2022-12-25 18:00:00;2.83;R;-5;R
314004824;2022-12-25 19:00:00;0.22;R;-4;R
315107746;2022-12-25 19:00:00;2.85;R;-4;R
315107746;2022-12-25 20:00:00;1.32;R;-5;R
314004824;2022-12-25 20:00:00;0.29;R;-5;R
315107746;2022-12-25 21:00:00;1.23;R;-5;R
314004824;2022-12-25 21:00:00;0.27;R;-5;R
314004824;2022-12-25 22:00:00;0.32;R;-6;R
315107746;2022-12-25 22:00:00;1.44;R;-6;R
314004824;2022-12-25 23:00:00;0.25;R;-7;R
315107746;2022-12-25 23:00:00;2.04;R;-7;R
315107746;2022-12-26 00:00:00;2.02;R;-7;R
314004824;2022-12-26 00:00:00;0.29;R;-7;R
315107746;2022-12-26 01:00:00;1.2;R;-7;R
314004824;2022-12-26 01:00:00;0.27;R;-7;R
314004824;2022-12-26 02:00:00;0.16;R;-8;R
315107746;2022-12-26 02:00:00;1.99;R;-8;R
314004824;2022-12-26 03:00:00;0.14;R;-8;R
315107746;2022-12-26 03:00:00;2.97;R;-8;R
315107746;2022-12-26 04:00:00;2.56;R;-8;R
314004824;2022-12-26 04:00:00;0.19;R;-8;R
315107746;2022-12-26 05:00:00;1.43;R;-8;R
314004824;2022-12-26 05:00:00;0.1;R;-8;R
315107746;2022-12-26 06:00:00;1.58;R;-8;R
314004824;2022-12-26 06:00:00;0.14;R;-8;R
315107746;2022-12-26 07:00:00;2.36;R;-9;R
314004824;2022-12-26 07:00:00;0.1;R;-9;R
314004824;2022-12-26 08:00:00;0.13;R;-8;R
315107746;2022-12-26 08:00:00;2.97;R;-8;R
315107746;2022-12-26 09:00:00;1.56;R;-8;R
314004824;2022-12-26 09:00:00;0.11;R;-8;R
315107746;2022-12-26 10:00:00;1.26;R;-8;R
314004824;2022-12-26 10:00:00;0.13;R;-8;R
315107746;2022-12-26 11:00:00;0.92;R;-7;R
314004824;2022-12-26 11:00:00;0.47;R;-7;R
315107746;2022-12-26 12:00:00;2.72;R;-7;R
314004824;2022-12-26 12:00:00;0.24;R;-7;R
315107746;2022-12-26 13:00:00;1.29;R;-5;R
314004824;2022-12-26 13:00:00;0.24;R;-5;R
315107746;2022-12-26 14:00:00;0.72;R;-5;R
314004824;2022-12-26 14:00:00;0.18;R;-5;R
315107746;2022-12-26 15:00:00;3.4;R;-4;R
314004824;2022-12-26 15:00:00;0.12;R;-4;R
315107746;2022-12-26 16:00:00;1.53;R;-3;R
314004824;2022-12-26 16:00:00;0.23;R;-3;R
315107746;2022-12-26 17:00:00;2.9;R;-3;R
314004824;2022-12-26 17:00:00;0.3;R;-3;R
314004824;2022-12-26 18:00:00;0.3;R;-4;R
315107746;2022-12-26 18:00:00;3.82;R;-4;R
315107746;2022-12-26 19:00:00;4.02;R;-4;R
314004824;2022-12-26 19:00:00;0.24;R;-4;R
314004824;2022-12-26 20:00:00;0.35;R;-4;R
315107746;2022-12-26 20:00:00;1.05;R;-4;R
315107746;2022-12-26 21:00:00;0.68;R;-4;R
314004824;2022-12-26 21:00:00;0.39;R;-4;R
315107746;2022-12-26 22:00:00;2.43;R;-4;R
314004824;2022-12-26 22:00:00;0.2;R;-4;R
315107746;2022-12-26 23:00:00;4.04;R;-5;R
314004824;2022-12-26 23:00:00;0.22;R;-5;R
315107746;2022-12-27 00:00:00;2.9;R;-5;R
314004824;2022-12-27 00:00:00;0.15;R;-5;R
315107746;2022-12-27 01:00:00;1.95;R;-5;R
314004824;2022-12-27 01:00:00;0.2;R;-5;R
314004824;2022-12-27 02:00:00;0.09;R;-5;R
315107746;2022-12-27 02:00:00;1.52;R;-5;R
315107746;2022-12-27 03:00:00;1.46;R;-5;R
314004824;2022-12-27 03:00:00;0.16;R;-5;R
315107746;2022-12-27 04:00:00;2.72;R;-5;R
314004824;2022-12-27 04:00:00;0.1;R;-5;R
315107746;2022-12-27 05:00:00;1.67;R;-5;R
314004824;2022-12-27 05:00:00;0.16;R;-5;R
315107746;2022-12-27 06:00:00;0.91;R;-6;R
314004824;2022-12-27 06:00:00;0.2;R;-6;R
315107746;2022-12-27 07:00:00;1.16;R;-7;R
314004824;2022-12-27 07:00:00;0.09;R;-7;R
315107746;2022-12-27 08:00:00;2.8;R;-8;R
314004824;2022-12-27 08:00:00;0.13;R;-8;R
315107746;2022-12-27 09:00:00;2.84;R;-8;R
314004824;2022-12-27 09:00:00;0.12;R;-8;R
314004824;2022-12-27 10:00:00;0.11;R;-7;R
315107746;2022-12-27 10:00:00;0.99;R;-7;R
314004824;2022-12-27 11:00:00;0.14;R;-7;R
315107746;2022-12-27 11:00:00;0.91;R;-7;R
315107746;2022-12-27 12:00:00;1.56;R;-7;R
314004824;2022-12-27 12:00:00;0.35;R;-7;R
314004824;2022-12-27 13:00:00;0.14;R;-6;R
315107746;2022-12-27 13:00:00;0.7;R;-6;R
314004824;2022-12-27 14:00:00;0.13;R;-6;R
315107746;2022-12-27 14:00:00;2.4;R;-6;R
314004824;2022-12-27 15:00:00;0.17;R;-6;R
315107746;2022-12-27 15:00:00;2.08;R;-6;R
314004824;2022-12-27 16:00:00;0.08;R;-7;R
315107746;2022-12-27 16:00:00;1.34;R;-7;R
314004824;2022-12-27 17:00:00;0.15;R;-7;R
315107746;2022-12-27 17:00:00;1.85;R;-7;R
315107746;2022-12-27 18:00:00;2.42;R;-8;R
314004824;2022-12-27 18:00:00;0.08;R;-8;R
314004824;2022-12-27 19:00:00;0.16;R;-6;R
315107746;2022-12-27 19:00:00;2.33;R;-6;R
315107746;2022-12-27 20:00:00;3.0;R;-6;R
314004824;2022-12-27 20:00:00;0.08;R;-6;R
314004824;2022-12-27 21:00:00;0.14;R;-6;R
315107746;2022-12-27 21:00:00;1.07;R;-6;R
315107746;2022-12-27 22:00:00;1.01;R;-5;R
314004824;2022-12-27 22:00:00;0.1;R;-5;R
315107746;2022-12-27 23:00:00;3.67;R;-4;R
314004824;2022-12-27 23:00:00;0.15;R;-4;R
315107746;2022-12-28 00:00:00;2.89;R;-3;R
314004824;2022-12-28 00:00:00;0.26;R;-3;R
315107746;2022-12-28 01:00:00;0.96;R;-3;R
314004824;2022-12-28 01:00:00;0.18;R;-3;R
314004824;2022-12-28 02:00:00;0.11;R;-3;R
315107746;2022-12-28 02:00:00;3.24;R;-3;R
315107746;2022-12-28 03:00:00;2.88;R;-4;R
314004824;2022-12-28 03:00:00;0.12;R;-4;R
315107746;2022-12-28 04:00:00;1.5;R;-4;R
314004824;2022-12-28 04:00:00;0.13;R;-4;R
315107746;2022-12-28 05:00:00;0.87;R;-4;R
314004824;2022-12-28 05:00:00;0.11;R;-4;R
315107746;2022-12-28 06:00:00;1.52;R;-3;R
314004824;2022-12-28 06:00:00;0.14;R;-3;R
314004824;2022-12-28 07:00:00;0.09;R;-3;R
315107746;2022-12-28 07:00:00;1.41;R;-3;R
315107746;2022-12-28 08:00:00;1.97;R;-3;R
314004824;2022-12-28 08:00:00;0.16;R;-3;R
314004824;2022-12-28 09:00:00;0.09;R;-3;R
315107746;2022-12-28 09:00:00;1.74;R;-3;R
315107746;2022-12-28 10:00:00;1.63;R;-2;R
314004824;2022-12-28 10:00:00;0.2;R;-2;R
314004824;2022-12-28 11:00:00;0.15;R;-2;R
315107746;2022-12-28 11:00:00;0.95;R;-2;R
315107746;2022-12-28 12:00:00;0.65;R;-2;R
314004824;2022-12-28 12:00:00;0.36;R;-2;R
315107746;2022-12-28 13:00:00;1.05;R;-2;R
314004824;2022-12-28 13:00:00;0.1;R;-2;R
315107746;2022-12-28 14:00:00;0.62;R;-1;R
314004824;2022-12-28 14:00:00;0.15;R;-1;R
315107746;2022-12-28 15:00:00;0.6;R;-1;R
314004824;2022-12-28 15:00:00;0.14;R;-1;R
314004824;2022-12-28 16:00:00;0.17;R;-1;R
315107746;2022-12-28 16:00:00;1.57;R;-1;R
315107746;2022-12-28 17:00:00;1.76;R;-1;R
314004824;2022-12-28 17:00:00;0.25;R;-1;R
314004824;2022-12-28 18:00:00;0.19;R;0;R
315107746;2022-12-28 18:00:00;0.91;R;0;R
314004824;2022-12-28 19:00:00;0.21;R;0;R
315107746;2022-12-28 19:00:00;0.71;R;0;R
314004824;2022-12-28 20:00:00;0.23;R;0;R
315107746;2022-12-28 20:00:00;2.05;R;0;R
314004824;2022-12-28 21:00:00;0.21;R;0;R
315107746;2022-12-28 21:00:00;1.01;R;0;R
315107746;2022-12-28 22:00:00;3.59;R;0;R
314004824;2022-12-28 22:00:00;0.2;R;0;R
314004824;2022-12-28 23:00:00;0.25;R;0;R
315107746;2022-12-28 23:00:00;3.45;R;0;R
314004824;2022-12-29 00:00:00;0.3;R;-1;R
315107746;2022-12-29 00:00:00;1.64;R;-1;R
314004824;2022-12-29 01:00:00;0.14;R;-1;R
315107746;2022-12-29 01:00:00;1.96;R;-1;R
314004824;2022-12-29 02:00:00;0.16;R;-2;R
315107746;2022-12-29 02:00:00;2.04;R;-2;R
315107746;2022-12-29 03:00:00;2.14;R;-3;R
314004824;2022-12-29 03:00:00;0.12;R;-3;R
314004824;2022-12-29 04:00:00;0.09;R;-3;R
315107746;2022-12-29 04:00:00;1.36;R;-3;R
315107746;2022-12-29 05:00:00;1.36;R;-3;R
314004824;2022-12-29 05:00:00;0.14;R;-3;R
315107746;2022-12-29 06:00:00;1.35;R;-3;R
314004824;2022-12-29 06:00:00;0.07;R;-3;R
314004824;2022-12-29 07:00:00;0.13;R;-2;R
315107746;2022-12-29 07:00:00;1.47;R;-2;R
314004824;2022-12-29 08:00:00;0.1;R;-2;R
315107746;2022-12-29 08:00:00;1.43;R;-2;R
314004824;2022-12-29 09:00:00;0.1;R;-1;R
315107746;2022-12-29 09:00:00;1.42;R;-1;R
314004824;2022-12-29 10:00:00;0.14;R;0;R
315107746;2022-12-29 10:00:00;1.37;R;0;R
315107746;2022-12-29 11:00:00;1.63;R;1;R
314004824;2022-12-29 11:00:00;0.17;R;1;R
315107746;2022-12-29 12:00:00;0.79;R;2;R
314004824;2022-12-29 12:00:00;0.13;R;2;R
315107746;2022-12-29 13:00:00;0.89;R;3;R
314004824;2022-12-29 13:00:00;0.22;R;3;R
315107746;2022-12-29 14:00:00;0.65;R;3;R
314004824;2022-12-29 14:00:00;0.22;R;3;R
314004824;2022-12-29 15:00:00;0.28;R;3;R
315107746;2022-12-29 15:00:00;1.56;R;3;R
314004824;2022-12-29 16:00:00;0.14;R;4;R
315107746;2022-12-29 16:00:00;1.26;R;4;R
315107746;2022-12-29 17:00:00;0.51;R;3;R
314004824;2022-12-29 17:00:00;0.28;R;3;R
314004824;2022-12-29 18:00:00;0.29;R;5;R
315107746;2022-12-29 18:00:00;0.52;R;5;R
314004824;2022-12-29 19:00:00;0.32;R;6;R
315107746;2022-12-29 19:00:00;1.78;R;6;R
315107746;2022-12-29 20:00:00;1.08;R;4;R
314004824;2022-12-29 20:00:00;0.26;R;4;R
315107746;2022-12-29 21:00:00;0.42;R;5;R
314004824;2022-12-29 21:00:00;0.33;R;5;R
314004824;2022-12-29 22:00:00;0.22;R;6;R
315107746;2022-12-29 22:00:00;0.52;R;6;R
314004824;2022-12-29 23:00:00;0.27;R;6;R
315107746;2022-12-29 23:00:00;2.57;R;6;R
315107746;2022-12-30 00:00:00;2.56;R;6;R
314004824;2022-12-30 00:00:00;0.28;R;6;R
315107746;2022-12-30 01:00:00;0.31;R;6;R
314004824;2022-12-30 01:00:00;0.28;R;6;R
314004824;2022-12-30 02:00:00;0.25;R;7;R
315107746;2022-12-30 02:00:00;0.88;R;7;R
315107746;2022-12-30 03:00:00;0.83;R;6;R
314004824;2022-12-30 03:00:00;0.19;R;6;R
315107746;2022-12-30 04:00:00;1.76;R;6;R
314004824;2022-12-30 04:00:00;0.11;R;6;R
315107746;2022-12-30 05:00:00;0.64;R;6;R
314004824;2022-12-30 05:00:00;0.14;R;6;R
315107746;2022-12-30 06:00:00;0.32;R;5;R
314004824;2022-12-30 06:00:00;0.13;R;5;R
315107746;2022-12-30 07:00:00;0.29;R;5;R
314004824;2022-12-30 07:00:00;0.13;R;5;R
314004824;2022-12-30 08:00:00;0.15;R;5;R
315107746;2022-12-30 08:00:00;0.75;R;5;R
315107746;2022-12-30 09:00:00;0.26;R;5;R
314004824;2022-12-30 09:00:00;0.12;R;5;R
314004824;2022-12-30 10:00:00;0.15;R;7;R
315107746;2022-12-30 10:00:00;0.26;R;7;R
315107746;2022-12-30 11:00:00;0.65;R;6;R
314004824;2022-12-30 11:00:00;0.11;R;6;R
315107746;2022-12-30 12:00:00;2.13;R;6;R
314004824;2022-12-30 12:00:00;0.29;R;6;R
314004824;2022-12-30 13:00:00;0.3;R;6;R
315107746;2022-12-30 13:00:00;1.32;R;6;R
315107746;2022-12-30 14:00:00;0.35;R;7;R
314004824;2022-12-30 14:00:00;0.15;R;7;R
315107746;2022-12-30 15:00:00;0.42;R;7;R
314004824;2022-12-30 15:00:00;0.13;R;7;R
315107746;2022-12-30 16:00:00;0.32;R;8;R
314004824;2022-12-30 16:00:00;0.21;R;8;R
314004824;2022-12-30 17:00:00;0.17;R;8;R
315107746;2022-12-30 17:00:00;0.9;R;8;R
314004824;2022-12-30 18:00:00;0.41;R;7;R
315107746;2022-12-30 18:00:00;2.75;R;7;R
314004824;2022-12-30 19:00:00;0.18;R;8;R
315107746;2022-12-30 19:00:00;1.73;R;8;R
314004824;2022-12-30 20:00:00;0.25;R;8;R
315107746;2022-12-30 20:00:00;3.14;R;8;R
314004824;2022-12-30 21:00:00;0.28;R;6;R
315107746;2022-12-30 21:00:00;2.49;R;6;R
314004824;2022-12-30 22:00:00;0.26;R;8;R
315107746;2022-12-30 22:00:00;1.14;R;8;R
314004824;2022-12-30 23:00:00;0.32;R;7;R
315107746;2022-12-30 23:00:00;0.27;R;7;R
315107746;2022-12-31 00:00:00;0.23;R;7;R
314004824;2022-12-31 00:00:00;0.33;R;7;R
315107746;2022-12-31 01:00:00;0.67;R;7;R
314004824;2022-12-31 01:00:00;0.21;R;7;R
314004824;2022-12-31 02:00:00;0.14;R;5;R
315107746;2022-12-31 02:00:00;0.23;R;5;R
315107746;2022-12-31 03:00:00;0.21;R;6;R
314004824;2022-12-31 03:00:00;0.13;R;6;R
315107746;2022-12-31 04:00:00;0.23;R;5;R
314004824;2022-12-31 04:00:00;0.14;R;5;R
315107746;2022-12-31 05:00:00;0.23;R;6;R
314004824;2022-12-31 05:00:00;0.11;R;6;R
315107746;2022-12-31 06:00:00;0.55;R;6;R
314004824;2022-12-31 06:00:00;0.16;R;6;R
314004824;2022-12-31 07:00:00;0.09;R;6;R
315107746;2022-12-31 07:00:00;0.41;R;6;R
315107746;2022-12-31 08:00:00;0.23;R;6;R
314004824;2022-12-31 08:00:00;0.17;R;6;R
315107746;2022-12-31 09:00:00;0.22;R;6;R
314004824;2022-12-31 09:00:00;0.1;R;6;R
314004824;2022-12-31 10:00:00;0.16;R;7;R
315107746;2022-12-31 10:00:00;0.63;R;7;R
314004824;2022-12-31 11:00:00;0.12;R;6;R
315107746;2022-12-31 11:00:00;1.82;R;6;R
315107746;2022-12-31 12:00:00;1.68;R;7;R
314004824;2022-12-31 12:00:00;0.25;R;7;R
314004824;2022-12-31 13:00:00;0.34;R;7;R
315107746;2022-12-31 13:00:00;0.95;R;7;R
314004824;2022-12-31 14:00:00;0.21;R;7;R
315107746;2022-12-31 14:00:00;0.23;R;7;R
314004824;2022-12-31 15:00:00;0.14;R;6;R
315107746;2022-12-31 15:00:00;0.28;R;6;R
314004824;2022-12-31 16:00:00;0.14;R;5;R
315107746;2022-12-31 16:00:00;0.66;R;5;R
314004824;2022-12-31 17:00:00;0.11;R;7;R
315107746;2022-12-31 17:00:00;0.23;R;7;R
314004824;2022-12-31 18:00:00;0.16;R;6;R
315107746;2022-12-31 18:00:00;0.22;R;6;R
314004824;2022-12-31 19:00:00;0.09;R;6;R
315107746;2022-12-31 19:00:00;0.21;R;6;R
314004824;2022-12-31 20:00:00;0.16;R;6;R
315107746;2022-12-31 20:00:00;0.23;R;6;R
315107746;2022-12-31 21:00:00;0.23;R;5;R
314004824;2022-12-31 21:00:00;0.12;R;5;R
315107746;2022-12-31 22:00:00;0.21;R;4;R
314004824;2022-12-31 22:00:00;0.13;R;4;R
314004824;2022-12-31 23:00:00;0.16;R;4;R
315107746;2022-12-31 23:00:00;0.23;R;4;R
315107746;2023-01-01 00:00:00;0.71;R;4;R
314004824;2023-01-01 00:00:00;0.2;R;4;R
315107746;2023-01-01 01:00:00;0.22;R;4;R
314004824;2023-01-01 01:00:00;0.4;R;4;R
315107746;2023-01-01 02:00:00;0.22;R;4;R
314004824;2023-01-01 02:00:00;0.18;R;4;R
314004824;2023-01-01 03:00:00;0.21;R;3;R
315107746;2023-01-01 03:00:00;0.22;R;3;R
315107746;2023-01-01 04:00:00;0.23;R;3;R
314004824;2023-01-01 04:00:00;0.1;R;3;R
315107746;2023-01-01 05:00:00;0.21;R;3;R
314004824;2023-01-01 05:00:00;0.18;R;3;R
314004824;2023-01-01 06:00:00;0.09;R;3;R
315107746;2023-01-01 06:00:00;0.24;R;3;R
315107746;2023-01-01 07:00:00;0.25;R;3;R
314004824;2023-01-01 07:00:00;0.16;R;3;R
315107746;2023-01-01 08:00:00;0.25;R;3;R
314004824;2023-01-01 08:00:00;0.12;R;3;R
315107746;2023-01-01 09:00:00;0.34;R;3;R
314004824;2023-01-01 09:00:00;0.14;R;3;R
314004824;2023-01-01 10:00:00;0.13;R;3;R
315107746;2023-01-01 10:00:00;1.12;R;3;R
315107746;2023-01-01 11:00:00;0.68;R;3;R
314004824;2023-01-01 11:00:00;0.25;R;3;R
315107746;2023-01-01 12:00:00;0.53;R;3;R
314004824;2023-01-01 12:00:00;0.3;R;3;R
315107746;2023-01-01 13:00:00;0.27;R;3;R
314004824;2023-01-01 13:00:00;0.18;R;3;R
315107746;2023-01-01 14:00:00;0.28;R;3;R
314004824;2023-01-01 14:00:00;0.24;R;3;R
314004824;2023-01-01 15:00:00;0.17;R;3;R
315107746;2023-01-01 15:00:00;0.28;R;3;R
314004824;2023-01-01 16:00:00;0.08;R;3;R
315107746;2023-01-01 16:00:00;0.32;R;3;R
314004824;2023-01-01 17:00:00;0.16;R;2;R
315107746;2023-01-01 17:00:00;0.66;R;2;R
314004824;2023-01-01 18:00:00;0.09;R;2;R
315107746;2023-01-01 18:00:00;0.7;R;2;R
314004824;2023-01-01 19:00:00;0.15;R;1;R
315107746;2023-01-01 19:00:00;1.22;R;1;R
315107746;2023-01-01 20:00:00;0.63;R;1;R
314004824;2023-01-01 20:00:00;0.1;R;1;R
315107746;2023-01-01 21:00:00;0.43;R;1;R
314004824;2023-01-01 21:00:00;0.13;R;1;R
315107746;2023-01-01 22:00:00;0.33;R;1;R
314004824;2023-01-01 22:00:00;0.12;R;1;R
314004824;2023-01-01 23:00:00;0.11;R;1;R
315107746;2023-01-01 23:00:00;0.56;R;1;R
314004824;2023-01-02 00:00:00;0.31;R;1;R
315107746;2023-01-02 00:00:00;0.94;R;1;R
315107746;2023-01-02 01:00:00;0.8;R;1;R
314004824;2023-01-02 01:00:00;0.21;R;1;R
315107746;2023-01-02 02:00:00;2.45;R;1;R
314004824;2023-01-02 02:00:00;0.15;R;1;R
314004824;2023-01-02 03:00:00;0.18;R;1;R
315107746;2023-01-02 03:00:00;2.49;R;1;R
314004824;2023-01-02 04:00:00;0.12;R;1;R
315107746;2023-01-02 04:00:00;1.33;R;1;R
314004824;2023-01-02 05:00:00;0.11;R;1;R
315107746;2023-01-02 05:00:00;0.85;R;1;R
314004824;2023-01-02 06:00:00;0.14;R;1;R
315107746;2023-01-02 06:00:00;0.94;R;1;R
314004824;2023-01-02 07:00:00;0.08;R;1;R
315107746;2023-01-02 07:00:00;0.47;R;1;R
314004824;2023-01-02 08:00:00;0.14;R;1;R
315107746;2023-01-02 08:00:00;1.61;R;1;R
314004824;2023-01-02 09:00:00;0.08;R;2;R
315107746;2023-01-02 09:00:00;1.69;R;2;R
315107746;2023-01-02 10:00:00;0.34;R;2;R
314004824;2023-01-02 10:00:00;0.22;R;2;R
315107746;2023-01-02 11:00:00;0.36;R;3;R
314004824;2023-01-02 11:00:00;0.15;R;3;R
314004824;2023-01-02 12:00:00;0.26;R;4;R
315107746;2023-01-02 12:00:00;1.05;R;4;R
314004824;2023-01-02 13:00:00;0.25;R;4;R
315107746;2023-01-02 13:00:00;0.78;R;4;R
314004824;2023-01-02 14:00:00;0.16;R;4;R
315107746;2023-01-02 14:00:00;0.52;R;4;R
314004824;2023-01-02 15:00:00;0.12;R;3;R
315107746;2023-01-02 15:00:00;1.01;R;3;R
314004824;2023-01-02 16:00:00;0.11;R;3;R
315107746;2023-01-02 16:00:00;0.59;R;3;R
314004824;2023-01-02 17:00:00;0.11;R;3;R
315107746;2023-01-02 17:00:00;0.59;R;3;R
314004824;2023-01-02 18:00:00;0.14;R;3;R
315107746;2023-01-02 18:00:00;0.42;R;3;R
314004824;2023-01-02 19:00:00;0.09;R;3;R
315107746;2023-01-02 19:00:00;0.46;R;3;R
314004824;2023-01-02 20:00:00;0.15;R;2;R
315107746;2023-01-02 20:00:00;1.27;R;2;R
314004824;2023-01-02 21:00:00;0.08;R;2;R
315107746;2023-01-02 21:00:00;1.32;R;2;R
315107746;2023-01-02 22:00:00;0.56;R;2;R
